Pokemon,Move,Method,Level
PURRLOIN,ASSURANCE,level-up,24
PURRLOIN,HONE_CLAWS,level-up,24
PURRLOIN,SLASH,level-up,30
PURRLOIN,CAPTIVATE,level-up,33
PURRLOIN,SUCKER_PUNCH,level-up,36
PURRLOIN,NASTY_PLOT,level-up,36
PURRLOIN,NIGHT_SLASH,level-up,36
PURRLOIN,SNATCH,level-up,39
PURRLOIN,PLAY_ROUGH,level-up,44
PURRLOIN,CHARM,egg,
PURRLOIN,COVET,egg,
PURRLOIN,ENCORE,egg,
PURRLOIN,FEINT_ATTACK,egg,
PURRLOIN,FAKE_TEARS,egg,
PURRLOIN,PAY_DAY,egg,
PURRLOIN,YAWN,egg,
PURRLOIN,TOXIC,tm,
PURRLOIN,HIDDEN_POWER,tm,
PURRLOIN,SUNNY_DAY,tm,
PURRLOIN,TAUNT,tm,
PURRLOIN,PROTECT,tm,
PURRLOIN,RAIN_DANCE,tm,
PURRLOIN,FRUSTRATION,tm,
PURRLOIN,IRON_TAIL,tm,
PURRLOIN,RETURN,tm,
PURRLOIN,SHADOW_BALL,tm,
PURRLOIN,DOUBLE_TEAM,tm,
PURRLOIN,AERIAL_ACE,tm,
PURRLOIN,TORMENT,tm,
PURRLOIN,FACADE,tm,
PURRLOIN,SECRET_POWER,tm,
PURRLOIN,REST,tm,
PURRLOIN,ATTRACT,tm,
PURRLOIN,THIEF,tm,
PURRLOIN,SNATCH,tm,
PURRLOIN,ENDURE,tm,
PURRLOIN,EMBARGO,tm,
PURRLOIN,SHADOW_CLAW,tm,
PURRLOIN,PAYBACK,tm,
PURRLOIN,THUNDER_WAVE,tm,
PURRLOIN,PSYCH_UP,tm,
PURRLOIN,CAPTIVATE,tm,
PURRLOIN,DARK_PULSE,tm,
PURRLOIN,SLEEP_TALK,tm,
PURRLOIN,DREAM_EATER,tm,
PURRLOIN,GRASS_KNOT,tm,
PURRLOIN,SWAGGER,tm,
PURRLOIN,U_TURN,tm,
PURRLOIN,SUBSTITUTE,tm,
PURUGLY,SWAGGER,level-up,
PURUGLY,SWAGGER,level-up,1
PURUGLY,FAKE_OUT,level-up,1
PURUGLY,SCRATCH,level-up,1
PURUGLY,GROWL,level-up,1
PURUGLY,SCRATCH,level-up,5
PURUGLY,GROWL,level-up,8
PURUGLY,HYPNOSIS,level-up,13
PURUGLY,FEINT_ATTACK,level-up,17
PURUGLY,FURY_SWIPES,level-up,20
PURUGLY,CHARM,level-up,25
PURUGLY,ASSIST,level-up,29
PURUGLY,CAPTIVATE,level-up,32
PURUGLY,SLASH,level-up,37
PURUGLY,BODY_SLAM,level-up,45
PURUGLY,ATTRACT,level-up,52
PURUGLY,HONE_CLAWS,level-up,60
PURUGLY,WATER_PULSE,tm,
PURUGLY,ROAR,tm,
PURUGLY,TOXIC,tm,
PURUGLY,HIDDEN_POWER,tm,
PURUGLY,SUNNY_DAY,tm,
PURUGLY,TAUNT,tm,
PURUGLY,HYPER_BEAM,tm,
PURUGLY,PROTECT,tm,
PURUGLY,RAIN_DANCE,tm,
PURUGLY,FRUSTRATION,tm,
PURUGLY,IRON_TAIL,tm,
PURUGLY,THUNDERBOLT,tm,
PURUGLY,THUNDER,tm,
PURUGLY,RETURN,tm,
PURUGLY,DIG,tm,
PURUGLY,SHADOW_BALL,tm,
PURUGLY,DOUBLE_TEAM,tm,
PURUGLY,SHOCK_WAVE,tm,
PURUGLY,AERIAL_ACE,tm,
PURUGLY,TORMENT,tm,
PURUGLY,FACADE,tm,
PURUGLY,SECRET_POWER,tm,
PURUGLY,REST,tm,
PURUGLY,ATTRACT,tm,
PURUGLY,THIEF,tm,
PURUGLY,SNATCH,tm,
PURUGLY,ENDURE,tm,
PURUGLY,SHADOW_CLAW,tm,
PURUGLY,PAYBACK,tm,
PURUGLY,GIGA_IMPACT,tm,
PURUGLY,FLASH,tm,
PURUGLY,PSYCH_UP,tm,
PURUGLY,CAPTIVATE,tm,
PURUGLY,SLEEP_TALK,tm,
PURUGLY,NATURAL_GIFT,tm,
PURUGLY,DREAM_EATER,tm,
PURUGLY,SWAGGER,tm,
PURUGLY,U_TURN,tm,
PURUGLY,SUBSTITUTE,tm,
PYROAR,HYPER_BEAM,level-up,1
PYROAR,TACKLE,level-up,1
PYROAR,LEER,level-up,1
PYROAR,EMBER,level-up,1
PYROAR,WORK_UP,level-up,1
PYROAR,EMBER,level-up,5
PYROAR,WORK_UP,level-up,8
PYROAR,HEADBUTT,level-up,11
PYROAR,NOBLE_ROAR,level-up,15
PYROAR,TAKE_DOWN,level-up,20
PYROAR,FIRE_FANG,level-up,23
PYROAR,ENDEAVOR,level-up,28
PYROAR,ECHOED_VOICE,level-up,33
PYROAR,FLAMETHROWER,level-up,38
PYROAR,CRUNCH,level-up,42
PYROAR,HYPER_VOICE,level-up,48
PYROAR,INCINERATE,level-up,51
PYROAR,OVERHEAT,level-up,57
PYROAR,ROAR,tm,
PYROAR,TOXIC,tm,
PYROAR,HIDDEN_POWER,tm,
PYROAR,SUNNY_DAY,tm,
PYROAR,TAUNT,tm,
PYROAR,HYPER_BEAM,tm,
PYROAR,PROTECT,tm,
PYROAR,RAIN_DANCE,tm,
PYROAR,FRUSTRATION,tm,
PYROAR,SOLAR_BEAM,tm,
PYROAR,IRON_TAIL,tm,
PYROAR,RETURN,tm,
PYROAR,DIG,tm,
PYROAR,DOUBLE_TEAM,tm,
PYROAR,FLAMETHROWER,tm,
PYROAR,FIRE_BLAST,tm,
PYROAR,FACADE,tm,
PYROAR,SECRET_POWER,tm,
PYROAR,REST,tm,
PYROAR,ATTRACT,tm,
PYROAR,THIEF,tm,
PYROAR,SNATCH,tm,
PYROAR,OVERHEAT,tm,
PYROAR,ENDURE,tm,
PYROAR,WILL_O_WISP,tm,
PYROAR,PAYBACK,tm,
PYROAR,GIGA_IMPACT,tm,
PYROAR,DARK_PULSE,tm,
PYROAR,SLEEP_TALK,tm,
PYROAR,SWAGGER,tm,
PYROAR,SUBSTITUTE,tm,
PYROAR_FEMALE,HYPER_BEAM,level-up,1
PYROAR_FEMALE,TACKLE,level-up,1
PYROAR_FEMALE,LEER,level-up,1
PYROAR_FEMALE,EMBER,level-up,1
PYROAR_FEMALE,WORK_UP,level-up,1
PYROAR_FEMALE,EMBER,level-up,5
PYROAR_FEMALE,WORK_UP,level-up,8
PYROAR_FEMALE,HEADBUTT,level-up,11
PYROAR_FEMALE,NOBLE_ROAR,level-up,15
PYROAR_FEMALE,TAKE_DOWN,level-up,20
PYROAR_FEMALE,FIRE_FANG,level-up,23
PYROAR_FEMALE,ENDEAVOR,level-up,28
PYROAR_FEMALE,ECHOED_VOICE,level-up,33
PYROAR_FEMALE,FLAMETHROWER,level-up,38
PYROAR_FEMALE,CRUNCH,level-up,42
PYROAR_FEMALE,HYPER_VOICE,level-up,48
PYROAR_FEMALE,INCINERATE,level-up,51
PYROAR_FEMALE,OVERHEAT,level-up,57
PYROAR_FEMALE,ROAR,tm,
PYROAR_FEMALE,TOXIC,tm,
PYROAR_FEMALE,HIDDEN_POWER,tm,
PYROAR_FEMALE,SUNNY_DAY,tm,
PYROAR_FEMALE,TAUNT,tm,
PYROAR_FEMALE,HYPER_BEAM,tm,
PYROAR_FEMALE,PROTECT,tm,
PYROAR_FEMALE,RAIN_DANCE,tm,
PYROAR_FEMALE,FRUSTRATION,tm,
PYROAR_FEMALE,SOLAR_BEAM,tm,
PYROAR_FEMALE,IRON_TAIL,tm,
PYROAR_FEMALE,RETURN,tm,
PYROAR_FEMALE,DIG,tm,
PYROAR_FEMALE,DOUBLE_TEAM,tm,
PYROAR_FEMALE,FLAMETHROWER,tm,
PYROAR_FEMALE,FIRE_BLAST,tm,
PYROAR_FEMALE,FACADE,tm,
PYROAR_FEMALE,SECRET_POWER,tm,
PYROAR_FEMALE,REST,tm,
PYROAR_FEMALE,ATTRACT,tm,
PYROAR_FEMALE,THIEF,tm,
PYROAR_FEMALE,SNATCH,tm,
PYROAR_FEMALE,OVERHEAT,tm,
PYROAR_FEMALE,ENDURE,tm,
PYROAR_FEMALE,WILL_O_WISP,tm,
PYROAR_FEMALE,PAYBACK,tm,
PYROAR_FEMALE,GIGA_IMPACT,tm,
PYROAR_FEMALE,DARK_PULSE,tm,
PYROAR_FEMALE,SLEEP_TALK,tm,
PYROAR_FEMALE,SWAGGER,tm,
PYROAR_FEMALE,SUBSTITUTE,tm,
PYUKUMUKU,BATON_PASS,level-up,1
PYUKUMUKU,HARDEN,level-up,1
PYUKUMUKU,WATER_SPORT,level-up,1
PYUKUMUKU,MUD_SPORT,level-up,1
PYUKUMUKU,BIDE,level-up,1
PYUKUMUKU,HELPING_HAND,level-up,5
PYUKUMUKU,TAUNT,level-up,9
PYUKUMUKU,SAFEGUARD,level-up,14
PYUKUMUKU,COUNTER,level-up,18
PYUKUMUKU,PURIFY,level-up,23
PYUKUMUKU,CURSE,level-up,27
PYUKUMUKU,GASTRO_ACID,level-up,32
PYUKUMUKU,PAIN_SPLIT,level-up,36
PYUKUMUKU,RECOVER,level-up,41
PYUKUMUKU,SOAK,level-up,45
PYUKUMUKU,TOXIC,level-up,50
PYUKUMUKU,MEMENTO,level-up,54
PYUKUMUKU,HAIL,tm,
PYUKUMUKU,TAUNT,tm,
PYUKUMUKU,LIGHT_SCREEN,tm,
PYUKUMUKU,RAIN_DANCE,tm,
PYUKUMUKU,SAFEGUARD,tm,
PYUKUMUKU,REFLECT,tm,
PYUKUMUKU,RECYCLE,tm,
PYUKUMUKU,PSYCH_UP,tm,
QUAGSIRE,WATER_GUN,level-up,1
QUAGSIRE,TAIL_WHIP,level-up,1
QUAGSIRE,RAIN_DANCE,level-up,1
QUAGSIRE,MUD_SHOT,level-up,1
QUAGSIRE,MUD_SPORT,level-up,1
QUAGSIRE,MUD_SPORT,level-up,5
QUAGSIRE,MUD_SHOT,level-up,9
QUAGSIRE,SLAM,level-up,15
QUAGSIRE,MUD_BOMB,level-up,19
QUAGSIRE,YAWN,level-up,26
QUAGSIRE,MIST,level-up,28
QUAGSIRE,HAZE,level-up,28
QUAGSIRE,AQUA_TAIL,level-up,28
QUAGSIRE,AMNESIA,level-up,32
QUAGSIRE,RAIN_DANCE,level-up,41
QUAGSIRE,MUDDY_WATER,level-up,42
QUAGSIRE,EARTHQUAKE,level-up,44
QUAGSIRE,TOXIC,level-up,46
QUAGSIRE,FOCUS_PUNCH,tm,
QUAGSIRE,WATER_PULSE,tm,
QUAGSIRE,TOXIC,tm,
QUAGSIRE,HAIL,tm,
QUAGSIRE,HIDDEN_POWER,tm,
QUAGSIRE,ICE_BEAM,tm,
QUAGSIRE,BLIZZARD,tm,
QUAGSIRE,HYPER_BEAM,tm,
QUAGSIRE,PROTECT,tm,
QUAGSIRE,RAIN_DANCE,tm,
QUAGSIRE,SAFEGUARD,tm,
QUAGSIRE,FRUSTRATION,tm,
QUAGSIRE,IRON_TAIL,tm,
QUAGSIRE,EARTHQUAKE,tm,
QUAGSIRE,RETURN,tm,
QUAGSIRE,DIG,tm,
QUAGSIRE,BRICK_BREAK,tm,
QUAGSIRE,DOUBLE_TEAM,tm,
QUAGSIRE,SLUDGE_BOMB,tm,
QUAGSIRE,SANDSTORM,tm,
QUAGSIRE,ROCK_TOMB,tm,
QUAGSIRE,FACADE,tm,
QUAGSIRE,SECRET_POWER,tm,
QUAGSIRE,REST,tm,
QUAGSIRE,ATTRACT,tm,
QUAGSIRE,THIEF,tm,
QUAGSIRE,FOCUS_BLAST,tm,
QUAGSIRE,FLING,tm,
QUAGSIRE,ENDURE,tm,
QUAGSIRE,DRAIN_PUNCH,tm,
QUAGSIRE,GIGA_IMPACT,tm,
QUAGSIRE,FLASH,tm,
QUAGSIRE,STONE_EDGE,tm,
QUAGSIRE,AVALANCHE,tm,
QUAGSIRE,STEALTH_ROCK,tm,
QUAGSIRE,CAPTIVATE,tm,
QUAGSIRE,ROCK_SLIDE,tm,
QUAGSIRE,SLEEP_TALK,tm,
QUAGSIRE,NATURAL_GIFT,tm,
QUAGSIRE,SWAGGER,tm,
QUAGSIRE,SUBSTITUTE,tm,
QUAQUAVAL,AQUA_STEP,level-up,
QUAQUAVAL,AQUA_STEP,level-up,1
QUAQUAVAL,COUNTER,level-up,1
QUAQUAVAL,DOUBLE_HIT,level-up,1
QUAQUAVAL,GROWL,level-up,1
QUAQUAVAL,POUND,level-up,1
QUAQUAVAL,WATER_GUN,level-up,1
QUAQUAVAL,WORK_UP,level-up,7
QUAQUAVAL,WING_ATTACK,level-up,10
QUAQUAVAL,AQUA_JET,level-up,13
QUAQUAVAL,WATER_PULSE,level-up,17
QUAQUAVAL,AQUA_CUTTER,level-up,21
QUAQUAVAL,AIR_SLASH,level-up,27
QUAQUAVAL,FOCUS_ENERGY,level-up,32
QUAQUAVAL,MEGA_KICK,level-up,38
QUAQUAVAL,ACROBATICS,level-up,42
QUAQUAVAL,LIQUIDATION,level-up,47
QUAQUAVAL,FEATHER_DANCE,level-up,52
QUAQUAVAL,CLOSE_COMBAT,level-up,58
QUAQUAVAL,WAVE_CRASH,level-up,64
QUAQUAVAL,WATER_PULSE,tm,
QUAQUAVAL,TOXIC,tm,
QUAQUAVAL,BULK_UP,tm,
QUAQUAVAL,HIDDEN_POWER,tm,
QUAQUAVAL,TAUNT,tm,
QUAQUAVAL,HYPER_BEAM,tm,
QUAQUAVAL,PROTECT,tm,
QUAQUAVAL,RAIN_DANCE,tm,
QUAQUAVAL,FRUSTRATION,tm,
QUAQUAVAL,RETURN,tm,
QUAQUAVAL,BRICK_BREAK,tm,
QUAQUAVAL,DOUBLE_TEAM,tm,
QUAQUAVAL,AERIAL_ACE,tm,
QUAQUAVAL,FACADE,tm,
QUAQUAVAL,SECRET_POWER,tm,
QUAQUAVAL,REST,tm,
QUAQUAVAL,ATTRACT,tm,
QUAQUAVAL,ROOST,tm,
QUAQUAVAL,FLING,tm,
QUAQUAVAL,ENDURE,tm,
QUAQUAVAL,GIGA_IMPACT,tm,
QUAQUAVAL,SWORDS_DANCE,tm,
QUAQUAVAL,PSYCH_UP,tm,
QUAQUAVAL,SLEEP_TALK,tm,
QUAQUAVAL,U_TURN,tm,
QUAQUAVAL,SUBSTITUTE,tm,
QUAXLY,GROWL,level-up,1
QUAXLY,POUND,level-up,1
QUAXLY,WATER_GUN,level-up,1
QUAXLY,WORK_UP,level-up,7
QUAXLY,WING_ATTACK,level-up,10
QUAXLY,AQUA_JET,level-up,13
QUAXLY,DOUBLE_HIT,level-up,17
QUAXLY,AQUA_CUTTER,level-up,21
QUAXLY,AIR_SLASH,level-up,24
QUAXLY,FOCUS_ENERGY,level-up,28
QUAXLY,ACROBATICS,level-up,31
QUAXLY,LIQUIDATION,level-up,35
QUAXLY,TOXIC,tm,
QUAXLY,HIDDEN_POWER,tm,
QUAXLY,PROTECT,tm,
QUAXLY,RAIN_DANCE,tm,
QUAXLY,FRUSTRATION,tm,
QUAXLY,RETURN,tm,
QUAXLY,DOUBLE_TEAM,tm,
QUAXLY,AERIAL_ACE,tm,
QUAXLY,FACADE,tm,
QUAXLY,SECRET_POWER,tm,
QUAXLY,REST,tm,
QUAXLY,ATTRACT,tm,
QUAXLY,ROOST,tm,
QUAXLY,ENDURE,tm,
QUAXLY,PSYCH_UP,tm,
QUAXLY,SLEEP_TALK,tm,
QUAXLY,SUBSTITUTE,tm,
QUAXWELL,DOUBLE_HIT,level-up,1
QUAXWELL,GROWL,level-up,1
QUAXWELL,POUND,level-up,1
QUAXWELL,WATER_GUN,level-up,1
QUAXWELL,WORK_UP,level-up,7
QUAXWELL,WING_ATTACK,level-up,10
QUAXWELL,AQUA_JET,level-up,13
QUAXWELL,WATER_PULSE,level-up,17
QUAXWELL,LOW_SWEEP,level-up,19
QUAXWELL,AQUA_CUTTER,level-up,23
QUAXWELL,AIR_SLASH,level-up,27
QUAXWELL,FOCUS_ENERGY,level-up,32
QUAXWELL,ACROBATICS,level-up,38
QUAXWELL,LIQUIDATION,level-up,43
QUAXWELL,FEATHER_DANCE,level-up,48
QUAXWELL,WATER_PULSE,tm,
QUAXWELL,TOXIC,tm,
QUAXWELL,HIDDEN_POWER,tm,
QUAXWELL,PROTECT,tm,
QUAXWELL,RAIN_DANCE,tm,
QUAXWELL,FRUSTRATION,tm,
QUAXWELL,RETURN,tm,
QUAXWELL,DOUBLE_TEAM,tm,
QUAXWELL,AERIAL_ACE,tm,
QUAXWELL,FACADE,tm,
QUAXWELL,SECRET_POWER,tm,
QUAXWELL,REST,tm,
QUAXWELL,ATTRACT,tm,
QUAXWELL,ROOST,tm,
QUAXWELL,ENDURE,tm,
QUAXWELL,PSYCH_UP,tm,
QUAXWELL,SLEEP_TALK,tm,
QUAXWELL,SUBSTITUTE,tm,
QUILAVA,LEER,level-up,1
QUILAVA,SMOKESCREEN,level-up,1
QUILAVA,TACKLE,level-up,1
QUILAVA,EMBER,level-up,10
QUILAVA,QUICK_ATTACK,level-up,13
QUILAVA,FLAME_WHEEL,level-up,20
QUILAVA,DEFENSE_CURL,level-up,24
QUILAVA,SWIFT,level-up,31
QUILAVA,FLAME_CHARGE,level-up,35
QUILAVA,LAVA_PLUME,level-up,42
QUILAVA,FLAMETHROWER,level-up,46
QUILAVA,INFERNO,level-up,53
QUILAVA,ROLLOUT,level-up,57
QUILAVA,DOUBLE_EDGE,level-up,64
QUILAVA,OVERHEAT,level-up,68
QUILAVA,ERUPTION,level-up,75
QUILAVA,ROAR,tm,
QUILAVA,TOXIC,tm,
QUILAVA,HIDDEN_POWER,tm,
QUILAVA,SUNNY_DAY,tm,
QUILAVA,PROTECT,tm,
QUILAVA,FRUSTRATION,tm,
QUILAVA,RETURN,tm,
QUILAVA,DIG,tm,
QUILAVA,BRICK_BREAK,tm,
QUILAVA,DOUBLE_TEAM,tm,
QUILAVA,FLAMETHROWER,tm,
QUILAVA,FIRE_BLAST,tm,
QUILAVA,AERIAL_ACE,tm,
QUILAVA,FACADE,tm,
QUILAVA,SECRET_POWER,tm,
QUILAVA,REST,tm,
QUILAVA,ATTRACT,tm,
QUILAVA,OVERHEAT,tm,
QUILAVA,ENDURE,tm,
QUILAVA,WILL_O_WISP,tm,
QUILAVA,CAPTIVATE,tm,
QUILAVA,SLEEP_TALK,tm,
QUILAVA,NATURAL_GIFT,tm,
QUILAVA,SWAGGER,tm,
QUILAVA,SUBSTITUTE,tm,
QUILLADIN,NEEDLE_ARM,level-up,
QUILLADIN,NEEDLE_ARM,level-up,1
QUILLADIN,GROWL,level-up,1
QUILLADIN,VINE_WHIP,level-up,1
QUILLADIN,VINE_WHIP,level-up,5
QUILLADIN,ROLLOUT,level-up,8
QUILLADIN,BITE,level-up,11
QUILLADIN,LEECH_SEED,level-up,15
QUILLADIN,PIN_MISSILE,level-up,19
QUILLADIN,TAKE_DOWN,level-up,29
QUILLADIN,SEED_BOMB,level-up,35
QUILLADIN,MUD_SHOT,level-up,39
QUILLADIN,BULK_UP,level-up,44
QUILLADIN,BODY_SLAM,level-up,48
QUILLADIN,PAIN_SPLIT,level-up,52
QUILLADIN,WOOD_HAMMER,level-up,56
QUILLADIN,FOCUS_PUNCH,tm,
QUILLADIN,ROAR,tm,
QUILLADIN,TOXIC,tm,
QUILLADIN,BULK_UP,tm,
QUILLADIN,BULLET_SEED,tm,
QUILLADIN,HIDDEN_POWER,tm,
QUILLADIN,SUNNY_DAY,tm,
QUILLADIN,TAUNT,tm,
QUILLADIN,PROTECT,tm,
QUILLADIN,RAIN_DANCE,tm,
QUILLADIN,GIGA_DRAIN,tm,
QUILLADIN,FRUSTRATION,tm,
QUILLADIN,SOLAR_BEAM,tm,
QUILLADIN,IRON_TAIL,tm,
QUILLADIN,RETURN,tm,
QUILLADIN,DIG,tm,
QUILLADIN,BRICK_BREAK,tm,
QUILLADIN,DOUBLE_TEAM,tm,
QUILLADIN,REFLECT,tm,
QUILLADIN,ROCK_TOMB,tm,
QUILLADIN,AERIAL_ACE,tm,
QUILLADIN,FACADE,tm,
QUILLADIN,SECRET_POWER,tm,
QUILLADIN,REST,tm,
QUILLADIN,ATTRACT,tm,
QUILLADIN,ENERGY_BALL,tm,
QUILLADIN,FLING,tm,
QUILLADIN,ENDURE,tm,
QUILLADIN,DRAIN_PUNCH,tm,
QUILLADIN,SHADOW_CLAW,tm,
QUILLADIN,PAYBACK,tm,
QUILLADIN,FLASH,tm,
QUILLADIN,STONE_EDGE,tm,
QUILLADIN,GYRO_BALL,tm,
QUILLADIN,ROCK_SLIDE,tm,
QUILLADIN,SLEEP_TALK,tm,
QUILLADIN,POISON_JAB,tm,
QUILLADIN,GRASS_KNOT,tm,
QUILLADIN,SWAGGER,tm,
QUILLADIN,SUBSTITUTE,tm,
QWILFISH,POISON_STING,level-up,1
QWILFISH,TACKLE,level-up,1
QWILFISH,FELL_STINGER,level-up,1
QWILFISH,HYDRO_PUMP,level-up,1
QWILFISH,DESTINY_BOND,level-up,1
QWILFISH,WATER_GUN,level-up,1
QWILFISH,SPIKES,level-up,1
QWILFISH,HARDEN,level-up,6
QWILFISH,WATER_GUN,level-up,8
QWILFISH,MINIMIZE,level-up,12
QWILFISH,BUBBLE,level-up,13
QWILFISH,ROLLOUT,level-up,17
QWILFISH,SPIKES,level-up,20
QWILFISH,BRINE,level-up,28
QWILFISH,REVENGE,level-up,28
QWILFISH,TOXIC_SPIKES,level-up,29
QWILFISH,FELL_STINGER,level-up,34
QWILFISH,PIN_MISSILE,level-up,34
QWILFISH,STOCKPILE,level-up,35
QWILFISH,SPIT_UP,level-up,35
QWILFISH,POISON_JAB,level-up,44
QWILFISH,TAKE_DOWN,level-up,44
QWILFISH,AQUA_TAIL,level-up,50
QWILFISH,TOXIC,level-up,52
QWILFISH,HYDRO_PUMP,level-up,57
QWILFISH,DESTINY_BOND,level-up,59
QWILFISH,ACUPRESSURE,level-up,60
QWILFISH,FLAIL,egg,
QWILFISH,HAZE,egg,
QWILFISH,BUBBLE_BEAM,egg,
QWILFISH,SUPERSONIC,egg,
QWILFISH,ASTONISH,egg,
QWILFISH,SIGNAL_BEAM,egg,
QWILFISH,POISON_JAB,egg,
QWILFISH,AQUA_JET,egg,
QWILFISH,WATER_PULSE,tm,
QWILFISH,TOXIC,tm,
QWILFISH,HAIL,tm,
QWILFISH,HIDDEN_POWER,tm,
QWILFISH,TAUNT,tm,
QWILFISH,ICE_BEAM,tm,
QWILFISH,BLIZZARD,tm,
QWILFISH,PROTECT,tm,
QWILFISH,RAIN_DANCE,tm,
QWILFISH,FRUSTRATION,tm,
QWILFISH,RETURN,tm,
QWILFISH,SHADOW_BALL,tm,
QWILFISH,DOUBLE_TEAM,tm,
QWILFISH,SHOCK_WAVE,tm,
QWILFISH,SLUDGE_BOMB,tm,
QWILFISH,FACADE,tm,
QWILFISH,SECRET_POWER,tm,
QWILFISH,REST,tm,
QWILFISH,ATTRACT,tm,
QWILFISH,BRINE,tm,
QWILFISH,ENDURE,tm,
QWILFISH,EXPLOSION,tm,
QWILFISH,PAYBACK,tm,
QWILFISH,GIGA_IMPACT,tm,
QWILFISH,THUNDER_WAVE,tm,
QWILFISH,GYRO_BALL,tm,
QWILFISH,SWORDS_DANCE,tm,
QWILFISH,CAPTIVATE,tm,
QWILFISH,SLEEP_TALK,tm,
QWILFISH,NATURAL_GIFT,tm,
QWILFISH,POISON_JAB,tm,
QWILFISH,SWAGGER,tm,
QWILFISH,SUBSTITUTE,tm,
QWILFISH_HISUIAN,POISON_STING,level-up,1
QWILFISH_HISUIAN,TACKLE,level-up,1
QWILFISH_HISUIAN,HARDEN,level-up,4
QWILFISH_HISUIAN,BITE,level-up,8
QWILFISH_HISUIAN,FELL_STINGER,level-up,12
QWILFISH_HISUIAN,MINIMIZE,level-up,16
QWILFISH_HISUIAN,SPIKES,level-up,20
QWILFISH_HISUIAN,BRINE,level-up,24
QWILFISH_HISUIAN,BARB_BARRAGE,level-up,28
QWILFISH_HISUIAN,PIN_MISSILE,level-up,32
QWILFISH_HISUIAN,TOXIC_SPIKES,level-up,36
QWILFISH_HISUIAN,SPIT_UP,level-up,40
QWILFISH_HISUIAN,STOCKPILE,level-up,40
QWILFISH_HISUIAN,TOXIC,level-up,44
QWILFISH_HISUIAN,CRUNCH,level-up,48
QWILFISH_HISUIAN,ACUPRESSURE,level-up,52
QWILFISH_HISUIAN,DESTINY_BOND,level-up,56
QWILFISH_HISUIAN,WATER_PULSE,tm,
QWILFISH_HISUIAN,TOXIC,tm,
QWILFISH_HISUIAN,HIDDEN_POWER,tm,
QWILFISH_HISUIAN,TAUNT,tm,
QWILFISH_HISUIAN,ICE_BEAM,tm,
QWILFISH_HISUIAN,BLIZZARD,tm,
QWILFISH_HISUIAN,PROTECT,tm,
QWILFISH_HISUIAN,RAIN_DANCE,tm,
QWILFISH_HISUIAN,FRUSTRATION,tm,
QWILFISH_HISUIAN,RETURN,tm,
QWILFISH_HISUIAN,SHADOW_BALL,tm,
QWILFISH_HISUIAN,DOUBLE_TEAM,tm,
QWILFISH_HISUIAN,SLUDGE_BOMB,tm,
QWILFISH_HISUIAN,FACADE,tm,
QWILFISH_HISUIAN,SECRET_POWER,tm,
QWILFISH_HISUIAN,REST,tm,
QWILFISH_HISUIAN,ATTRACT,tm,
QWILFISH_HISUIAN,BRINE,tm,
QWILFISH_HISUIAN,ENDURE,tm,
QWILFISH_HISUIAN,GIGA_IMPACT,tm,
QWILFISH_HISUIAN,GYRO_BALL,tm,
QWILFISH_HISUIAN,SWORDS_DANCE,tm,
QWILFISH_HISUIAN,DARK_PULSE,tm,
QWILFISH_HISUIAN,SLEEP_TALK,tm,
QWILFISH_HISUIAN,NATURAL_GIFT,tm,
QWILFISH_HISUIAN,POISON_JAB,tm,
QWILFISH_HISUIAN,SWAGGER,tm,
QWILFISH_HISUIAN,SUBSTITUTE,tm,
RABOOT,TACKLE,level-up,1
RABOOT,GROWL,level-up,1
RABOOT,EMBER,level-up,1
RABOOT,QUICK_ATTACK,level-up,1
RABOOT,DOUBLE_KICK,level-up,12
RABOOT,FLAME_CHARGE,level-up,19
RABOOT,AGILITY,level-up,24
RABOOT,HEADBUTT,level-up,30
RABOOT,COUNTER,level-up,36
RABOOT,BOUNCE,level-up,42
RABOOT,DOUBLE_EDGE,level-up,48
RABOOT,TOXIC,tm,
RABOOT,BULK_UP,tm,
RABOOT,HIDDEN_POWER,tm,
RABOOT,SUNNY_DAY,tm,
RABOOT,TAUNT,tm,
RABOOT,PROTECT,tm,
RABOOT,FRUSTRATION,tm,
RABOOT,RETURN,tm,
RABOOT,DOUBLE_TEAM,tm,
RABOOT,FLAMETHROWER,tm,
RABOOT,FIRE_BLAST,tm,
RABOOT,FACADE,tm,
RABOOT,SECRET_POWER,tm,
RABOOT,REST,tm,
RABOOT,ATTRACT,tm,
RABOOT,OVERHEAT,tm,
RABOOT,ENDURE,tm,
RABOOT,SWORDS_DANCE,tm,
RABOOT,SLEEP_TALK,tm,
RABOOT,U_TURN,tm,
RABOOT,SUBSTITUTE,tm,
RABSCA,REVIVAL_BLESSING,level-up,
RABSCA,REVIVAL_BLESSING,level-up,1
RABSCA,PSYCH_UP,level-up,1
RABSCA,SAFEGUARD,level-up,1
RABSCA,CONFUSION,level-up,1
RABSCA,DEFENSE_CURL,level-up,1
RABSCA,TACKLE,level-up,1
RABSCA,SAND_ATTACK,level-up,4
RABSCA,STRUGGLE_BUG,level-up,7
RABSCA,ROLLOUT,level-up,11
RABSCA,PSYBEAM,level-up,15
RABSCA,BUG_BITE,level-up,20
RABSCA,TAKE_DOWN,level-up,24
RABSCA,EXTRASENSORY,level-up,29
RABSCA,LUNGE,level-up,35
RABSCA,GUARD_SWAP,level-up,40
RABSCA,POWER_SWAP,level-up,40
